product_id;tariff;code;child_code_1;child_count_1;child_code_2;child_count_2;child_code_3;child_count_3;child_code_4;child_count_4;period;region_id;profrole_group_id;price_all;currency
1123706;;VPPL;VP;1;;;;;;;30;1118;37;131100;RUR
1123707;;VPPL;VPREM;5;;;;;;;30;1463;35;2137000;RUR
1123708;;VPPL;VP;5;;;;;;;30;1946;34;450000;RUR
1123709;;VPPL;RENEWAL_VP;1;;;;;;;30;1890;35;430400;RUR
1123710;;VPPL;AP;1;;;;;;;30;1646;36;479400;RUR
1123711;;VPPL;AP;1;;;;;;;30;1347;38;706100;RUR
1123712;;VPPL;RENEWAL_VP;5;;;;;;;30;1187;35;1747500;RUR
1123713;;VPPL;RENEWAL_VP;5;;;;;;;30;1347;36;2793000;RUR
1123714;;VPPL;AP;1;;;;;;;30;1948;35;430400;RUR
1123715;;VPPL;VPREM;5;;;;;;;30;1941;35;4773500;RUR
1123716;;VPPL;VPREM;5;;;;;;;30;1652;34;4514500;RUR
1123717;;VPPL;RENEWAL_VP;5;;;;;;;30;1192;38;2339500;RUR
1123718;;VPPL;VP;5;;;;;;;30;1000009;35;590500;RUR
1123719;;VPPL;AP;5;;;;;;;30;1217;36;2416000;RUR
1123720;;VPPL;RENEWAL_VP;5;;;;;;;30;1077;35;1747500;RUR
1123721;;VPPL;RENEWAL_VP;1;;;;;;;30;1229;38;576000;RUR
1123722;;VPPL;VPREM;1;;;;;;;30;1932;34;949900;RUR
1123723;;VPPL;RENEWAL_VP;5;;;;;;;30;1890;34;1943000;RUR
1123724;;VPPL;VPREM;5;;;;;;;30;16;36;3533000;RUR
1123725;;VPPL;RENEWAL_VP;1;;;;;;;30;1646;38;576000;RUR
1123726;;VPPL;VP;1;;;;;;;30;1384;34;142600;RUR
1123727;;VPPL;RENEWAL_VP;1;;;;;;;30;1913;34;408100;RUR
1123728;;VPPL;AP;5;;;;;;;30;1261;36;3447000;RUR
1123729;;VPPL;VP;1;;;;;;;30;1202;38;277200;RUR
1123730;;VPPL;VPREM;1;;;;;;;30;1118;38;1339900;RUR
1123731;;VPPL;RENEWAL_VP;5;;;;;;;30;1943;38;2197500;RUR
1123732;;VPPL;VP;1;;;;;;;30;1739;34;121900;RUR
1123733;;VPPL;VPREM;5;;;;;;;30;1586;37;7384500;RUR
1123734;;VPPL;VPREM;1;;;;;;;30;1202;34;1474100;RUR
1123735;;VPPL;AP;1;;;;;;;30;1424;36;396000;RUR
1123736;;VPPL;VPREM;5;;;;;;;30;1982;35;4773500;RUR
1123737;;VPPL;RENEWAL_VP;5;;;;;;;30;11000113;38;754000;RUR
1123738;;VPPL;VP;1;;;;;;;30;1511;38;214900;RUR
1123739;;VPPL;VP;1;;;;;;;30;1553;38;126200;RUR
1123740;;VPPL;VP;1;;;;;;;30;1806;35;151500;RUR
1123741;;VPPL;VP;5;;;;;;;30;1103;37;753000;RUR
1123742;;VPPL;VP;5;;;;;;;30;1077;38;712000;RUR
1123743;;VPPL;RENEWAL_VP;5;;;;;;;30;1913;36;2277500;RUR
1123744;;VPPL;VP;5;;;;;;;30;1481;34;637500;RUR
1123745;;VPPL;VP;5;;;;;;;30;1575;38;824500;RUR
1123746;;VPPL;RENEWAL_VP;5;;;;;;;30;1475;34;1115000;RUR
1123747;;VPPL;VP;5;;;;;;;30;2000231;34;987500;RUR
1123748;;VPPL;VPREM;5;;;;;;;30;1828;36;5304500;RUR
1123749;;VPPL;VPREM;1;;;;;;;30;1481;38;719800;RUR
1123750;;VPPL;AP;1;;;;;;;30;1061;38;492100;RUR
1123751;;VPPL;VPREM;5;;;;;;;30;1946;38;6364500;RUR
1123752;;VPPL;AP;5;;;;;;;30;1817;35;1778000;RUR
1123753;;VPPL;VPREM;5;;;;;;;30;1704;35;4773500;RUR
1123754;;VPPL;VPREM;1;;;;;;;30;1898;36;1116700;RUR
1123755;;VPPL;VP;1;;;;;;;30;1342;38;214900;RUR
1123756;;VPPL;AP;5;;;;;;;30;1624;35;2514500;RUR
1123757;;VPPL;RENEWAL_VP;5;;;;;;;30;1261;35;3099500;RUR
1123758;;VPPL;AP;5;;;;;;;30;1652;34;1943000;RUR
1123759;;VPPL;RENEWAL_VP;1;;;;;;;30;1620;36;409900;RUR
1123760;;VPPL;AP;5;;;;;;;30;1118;35;1747500;RUR
1123761;;VPPL;RENEWAL_VP;1;;;;;;;30;2000231;36;830700;RUR
1123762;;VPPL;VP;5;;;;;;;30;1844;38;1018000;RUR
1123763;;VPPL;AP;1;;;;;;;30;1890;37;527300;RUR
1123764;;VPPL;VP;5;;;;;;;30;1614;38;824500;RUR
1123765;;VPPL;RENEWAL_VP;5;;;;;;;30;1124;34;2374500;RUR
1123766;;VPPL;VPREM;1;;;;;;;30;1614;38;1339900;RUR
1123767;;VPPL;AP;1;;;;;;;30;1905;34;348300;RUR
1123768;;VPPL;AP;1;;;;;;;30;16;37;757000;RUR
1123769;;VPPL;VP;5;;;;;;;30;11000113;38;423000;RUR
1123770;;VPPL;AP;5;;;;;;;30;1913;37;2504500;RUR
1123771;;VPPL;VPREM;1;;;;;;;30;1679;34;1044900;RUR
1123772;;VPPL;RENEWAL_VP;1;;;;;;;30;1169;38;462100;RUR
1123773;;VPPL;VPREM;1;;;;;;;30;1229;37;1228900;RUR
1123774;;VPPL;VPREM;1;;;;;;;30;1661;35;1004900;RUR
1123775;;VPPL;RENEWAL_VP;5;;;;;;;30;1174;37;2010500;RUR
1123776;;VPPL;VPREM;5;;;;;;;30;1471;36;2374500;RUR
1123777;;VPPL;VP;1;;;;;;;30;1481;35;142500;RUR
1123778;;VPPL;RENEWAL_VP;1;;;;;;;30;1941;34;327100;RUR
1123779;;VPPL;AP;5;;;;;;;30;1620;37;2140500;RUR
1123780;;VPPL;VPREM;5;;;;;;;30;1041;34;4514500;RUR
1123781;;VPPL;VP;5;;;;;;;30;1511;37;940000;RUR
1123782;;VPPL;VPREM;1;;;;;;;30;11000116;34;704700;RUR
1123783;;VPPL;RENEWAL_VP;1;;;;;;;30;1932;38;492100;RUR
1123784;;VPPL;VP;5;;;;;;;30;2000236;36;872500;RUR
1123785;;VPPL;VP;5;;;;;;;30;1471;36;517000;RUR
1123786;;VPPL;VP;1;;;;;;;30;1890;35;129400;RUR
1123787;;VPPL;RENEWAL_VP;1;;;;;;;30;1187;37;450700;RUR
1123788;;VPPL;AP;1;;;;;;;30;1806;37;603600;RUR
1123789;;VPPL;VP;5;;;;;;;30;1020;34;643000;RUR
1123790;;VPPL;VP;5;;;;;;;30;1169;36;526000;RUR
1123791;;VPPL;VP;5;;;;;;;30;1828;35;429500;RUR
1123792;;VPPL;VPREM;5;;;;;;;30;1174;34;4514500;RUR
1123793;;VPPL;RENEWAL_VP;5;;;;;;;30;1424;37;1441500;RUR
1123794;;VPPL;VP;1;;;;;;;30;1646;38;172800;RUR
1123795;;VPPL;RENEWAL_VP;1;;;;;;;30;1943;35;345500;RUR
1123796;;VPPL;VP;5;;;;;;;30;2000232;38;1361500;RUR
1123797;;VPPL;RENEWAL_VP;1;;;;;;;30;1471;35;248300;RUR
1123798;;VPPL;VPREM;1;;;;;;;30;11000116;36;704700;RUR
1123799;;VPPL;VPREM;5;;;;;;;30;11000113;37;974500;RUR
1123800;;VPPL;RENEWAL_VP;5;;;;;;;30;1946;35;1641000;RUR
1123801;;VPPL;RENEWAL_VP;5;;;;;;;30;1229;38;2736500;RUR
1123802;;VPPL;RENEWAL_VP;1;;;;;;;30;1771;38;492100;RUR
1123803;;VPPL;AP;1;;;;;;;30;1844;35;529400;RUR
1123804;;VPPL;VPREM;5;;;;;;;30;2173;35;2137000;RUR
1123805;;VPPL;RENEWAL_VP;5;;;;;;;30;1424;38;1575000;RUR
1123806;;VPPL;VP;1;;;;;;;30;1661;34;121900;RUR
1123807;;VPPL;RENEWAL_VP;5;;;;;;;30;1530;37;3063000;RUR
1123808;;VPPL;VP;5;;;;;;;30;11000116;35;697500;RUR
1123809;;VPPL;AP;1;;;;;;;30;1828;36;396000;RUR
1123810;;VPPL;AP;1;;;;;;;30;1783;36;479400;RUR
1123811;;VPPL;VP;1;;;;;;;30;1553;37;115700;RUR
1123812;;VPPL;VP;5;;;;;;;30;2134;35;404500;RUR
1123813;;VPPL;VP;5;;;;;;;30;1463;35;465000;RUR
1123814;;VPPL;RENEWAL_VP;5;;;;;;;30;1216;38;2197500;RUR
1123815;;VPPL;VPREM;5;;;;;;;30;1216;36;5304500;RUR
1123816;;VPPL;VP;1;;;;;;;30;1020;36;158900;RUR
1123817;;VPPL;VP;5;;;;;;;30;1739;38;824500;RUR
1123818;;VPPL;VPREM;5;;;;;;;30;1202;38;9881500;RUR
1123819;;VPPL;AP;1;;;;;;;30;1090;36;409900;RUR
1123820;;VPPL;VP;1;;;;;;;30;1704;34;121900;RUR
1123821;;VPPL;VP;5;;;;;;;30;1771;36;593000;RUR
1123822;;VPPL;VPREM;1;;;;;;;30;1553;38;1339900;RUR
1123823;;VPPL;AP;1;;;;;;;30;1530;35;529400;RUR
1123824;;VPPL;RENEWAL_VP;1;;;;;;;30;1932;34;348300;RUR
1123825;;VPPL;VPREM;1;;;;;;;30;1422;38;1339900;RUR
1123826;;VPPL;VPREM;1;;;;;;;30;1960;36;1116700;RUR
1123827;;VPPL;RENEWAL_VP;1;;;;;;;30;1051;35;367900;RUR
1123828;;VPPL;RENEWAL_VP;5;;;;;;;30;1652;34;1943000;RUR
1123829;;VPPL;VP;1;;;;;;;30;11000113;35;89000;RUR
1123830;;VPPL;AP;5;;;;;;;30;1563;36;2416000;RUR
1123831;;VPPL;VPREM;1;;;;;;;30;1817;35;1004900;RUR
1123832;;VPPL;VPREM;1;;;;;;;30;1960;35;1004900;RUR
1123833;;VPPL;VP;1;;;;;;;30;2134;37;98900;RUR
1123834;;VPPL;VP;1;;;;;;;30;1192;34;101100;RUR
1123835;;VPPL;VPREM;5;;;;;;;30;1261;38;9881500;RUR
1123836;;VPPL;RENEWAL_VP;1;;;;;;;30;1771;36;409900;RUR
1123837;;VPPL;RENEWAL_VP;5;;;;;;;30;1614;36;2277500;RUR
1123838;;VPPL;VPREM;1;;;;;;;30;1844;37;1554700;RUR
1123839;;VPPL;VPREM;5;;;;;;;30;1217;37;5837500;RUR
1123840;;VPPL;RENEWAL_VP;5;;;;;;;30;1229;37;2504500;RUR
1123841;;VPPL;VPREM;5;;;;;;;30;1255;37;5837500;RUR
1123842;;VPPL;RENEWAL_VP;1;;;;;;;30;1844;38;706100;RUR
1123843;;VPPL;VP;5;;;;;;;30;1946;35;473500;RUR
1123844;;VPPL;VP;1;;;;;;;30;11000113;36;89000;RUR
1123845;;VPPL;VPREM;5;;;;;;;30;1481;38;3419500;RUR
1123846;;VPPL;VPREM;5;;;;;;;30;10000112;35;1350000;RUR
1123847;;VPPL;RENEWAL_VP;1;;;;;;;30;1051;36;409900;RUR
1123848;;VPPL;RENEWAL_VP;1;;;;;;;30;2114;36;550400;RUR
1123849;;VPPL;VPREM;5;;;;;;;30;1553;38;6364500;RUR
1123850;;VPPL;VPREM;1;;;;;;;30;1982;35;1004900;RUR
1123851;;VPPL;AP;1;;;;;;;30;1202;36;725600;RUR
1123852;;VPPL;RENEWAL_VP;5;;;;;;;30;1424;34;1115000;RUR
1123853;;VPPL;AP;1;;;;;;;30;1556;36;409900;RUR
1123854;;VPPL;VPREM;1;;;;;;;30;1563;35;1004900;RUR
1123855;;VPPL;AP;1;;;;;;;30;1471;34;336900;RUR
1123856;;VPPL;RENEWAL_VP;1;;;;;;;30;1124;36;588000;RUR
1123857;;VPPL;VPREM;1;;;;;;;30;11000118;37;704700;RUR
1123858;;VPPL;RENEWAL_VP;1;;;;;;;30;1596;38;706100;RUR
1123859;;VPPL;VP;5;;;;;;;30;1646;34;581500;RUR
1123860;;VPPL;VP;1;;;;;;;30;1424;34;88400;RUR
1123861;;VPPL;RENEWAL_VP;1;;;;;;;30;1975;35;430400;RUR
1123862;;VPPL;VPREM;5;;;;;;;30;1174;38;6364500;RUR
1123863;;VPPL;VP;5;;;;;;;30;2000236;37;872500;RUR
1123864;;VPPL;VPREM;5;;;;;;;30;1859;38;6364500;RUR
1123865;;VPPL;VPREM;5;;;;;;;30;1434;38;2849500;RUR
1123866;;VPPL;AP;5;;;;;;;30;1255;34;2061000;RUR
1123867;;VPPL;VPREM;5;;;;;;;30;1704;36;5304500;RUR
1123868;;VPPL;VP;1;;;;;;;30;1384;35;151500;RUR
1123869;;VPPL;RENEWAL_VP;5;;;;;;;30;1249;38;3355500;RUR
1123870;;VPPL;RENEWAL_VP;1;;;;;;;30;1661;34;408100;RUR
1123871;;VPPL;RENEWAL_VP;5;;;;;;;30;1174;35;1641000;RUR
1123872;;VPPL;AP;5;;;;;;;30;2114;34;2222500;RUR
1123873;;VPPL;VPREM;5;;;;;;;30;1880;36;5304500;RUR
1123874;;VPPL;VPREM;1;;;;;;;30;1317;35;1105900;RUR
1123875;;VPPL;RENEWAL_VP;1;;;;;;;30;1596;36;588000;RUR
1123876;;VPPL;VPREM;1;;;;;;;30;1806;34;1044900;RUR
1123877;;VPPL;AP;1;;;;;;;30;1500;34;336900;RUR
1123878;;VPPL;RENEWAL_VP;1;;;;;;;30;1806;36;550400;RUR
1123879;;VPPL;AP;5;;;;;;;30;1905;36;1947000;RUR
1123880;;VPPL;AP;1;;;;;;;30;16;38;757000;RUR
1123881;;VPPL;RENEWAL_VP;5;;;;;;;30;1422;37;2010500;RUR
1123882;;VPPL;RENEWAL_VP;1;;;;;;;30;1020;38;611100;RUR
1123883;;VPPL;VPREM;1;;;;;;;30;1422;36;1116700;RUR
1123884;;VPPL;VP;1;;;;;;;30;1646;36;143600;RUR
1123885;;VPPL;RENEWAL_VP;5;;;;;;;30;1146;34;2931500;RUR
1123886;;VPPL;VPREM;5;;;;;;;30;1000009;37;1181500;RUR
1123887;;VPPL;VP;5;;;;;;;30;1347;35;769000;RUR
1123888;;VPPL;AP;5;;;;;;;30;1575;36;2277500;RUR
1123889;;VPPL;RENEWAL_VP;1;;;;;;;30;1880;35;374300;RUR
1123890;;VPPL;VP;5;;;;;;;30;1169;34;450000;RUR
1123891;;VPPL;VPREM;1;;;;;;;30;1646;38;1339900;RUR
1123892;;VPPL;VP;1;;;;;;;30;1317;37;185200;RUR
1123893;;VPPL;RENEWAL_VP;1;;;;;;;30;1859;37;527300;RUR
1123894;;VPPL;RENEWAL_VP;5;;;;;;;30;1806;37;2867000;RUR
1123895;;VPPL;VP;1;;;;;;;30;1471;38;124100;RUR
1123896;;VPPL;VPREM;5;;;;;;;30;1090;34;4514500;RUR
1123897;;VPPL;AP;5;;;;;;;30;1317;34;2222500;RUR
1123898;;VPPL;RENEWAL_VP;5;;;;;;;30;11000113;34;754000;RUR
1123899;;VPPL;RENEWAL_VP;5;;;;;;;30;1624;35;2514500;RUR
1123900;;VPPL;RENEWAL_VP;1;;;;;;;30;1946;34;327100;RUR
1123901;;VPPL;RENEWAL_VP;5;;;;;;;30;1948;35;2044500;RUR
1123902;;VPPL;AP;1;;;;;;;30;1192;34;348300;RUR
1123903;;VPPL;VP;1;;;;;;;30;1844;37;197900;RUR
1123904;;VPPL;VPREM;5;;;;;;;30;1754;37;5837500;RUR
1123905;;VPPL;RENEWAL_VP;5;;;;;;;30;1471;38;1575000;RUR
1123906;;VPPL;VPREM;1;;;;;;;30;1828;34;949900;RUR
1123907;;VPPL;VP;1;;;;;;;30;1960;37;115700;RUR
1123908;;VPPL;VP;1;;;;;;;30;1556;35;107400;RUR
1123909;;VPPL;VPREM;1;;;;;;;30;1077;35;1004900;RUR
1123910;;VPPL;RENEWAL_VP;1;;;;;;;30;1463;37;303500;RUR
1123911;;VPPL;VP;1;;;;;;;30;1754;38;172800;RUR
1123912;;VPPL;VPREM;5;;;;;;;30;1943;35;4773500;RUR
1123913;;VPPL;VP;1;;;;;;;30;1008;36;144300;RUR
1123914;;VPPL;RENEWAL_VP;5;;;;;;;30;1932;37;2140500;RUR
1123915;;VPPL;VP;5;;;;;;;30;2000232;35;1014500;RUR
1123916;;VPPL;RENEWAL_VP;1;;;;;;;30;1614;36;479400;RUR
1123917;;VPPL;RENEWAL_VP;5;;;;;;;30;1255;38;2903000;RUR
1123918;;VPPL;VPREM;1;;;;;;;30;1077;34;949900;RUR
1123919;;VPPL;RENEWAL_VP;1;;;;;;;30;10000112;36;262200;RUR
1123920;;VPPL;AP;1;;;;;;;30;1511;37;644900;RUR
1123921;;VPPL;VP;1;;;;;;;30;1051;38;142400;RUR
1123922;;VPPL;VPREM;5;;;;;;;30;1783;37;5837500;RUR
1123923;;VPPL;AP;5;;;;;;;30;1783;37;2504500;RUR
1123924;;VPPL;AP;5;;;;;;;30;1217;37;2657000;RUR
1123925;;VPPL;RENEWAL_VP;1;;;;;;;30;1463;34;234500;RUR
1123926;;VPPL;AP;1;;;;;;;30;10000112;34;468200;RUR
1123927;;VPPL;AP;5;;;;;;;30;1905;38;2339500;RUR
1123928;;VPPL;VPREM;5;;;;;;;30;1620;34;4514500;RUR
1123929;;VPPL;AP;1;;;;;;;30;1817;36;416900;RUR
1123930;;VPPL;RENEWAL_VP;5;;;;;;;30;1511;37;3063000;RUR
1123931;;VPPL;AP;1;;;;;;;30;16;36;757000;RUR
1123932;;VPPL;RENEWAL_VP;5;;;;;;;30;1187;34;1655500;RUR
1123933;;VPPL;AP;1;;;;;;;30;11000116;34;1181900;RUR
1123934;;VPPL;VPREM;5;;;;;;;30;1061;36;5304500;RUR
1123935;;VPPL;RENEWAL_VP;1;;;;;;;30;1946;36;384900;RUR
1123936;;VPPL;VPREM;5;;;;;;;30;1943;37;5837500;RUR
1123937;;VPPL;AP;5;;;;;;;30;2000231;35;3551500;RUR
1123938;;VPPL;VPREM;5;;;;;;;30;1481;37;3134500;RUR
1123939;;VPPL;VP;5;;;;;;;30;1975;35;614500;RUR
1123940;;VPPL;AP;1;;;;;;;30;1505;36;409900;RUR
1123941;;VPPL;VP;1;;;;;;;30;1975;35;129400;RUR
1123942;;VPPL;AP;5;;;;;;;30;1890;37;2504500;RUR
1123943;;VPPL;VP;5;;;;;;;30;11000118;34;697500;RUR
1123944;;VPPL;VPREM;1;;;;;;;30;1103;36;1116700;RUR
1123945;;VPPL;AP;5;;;;;;;30;1905;35;1747500;RUR
1123946;;VPPL;RENEWAL_VP;5;;;;;;;30;2000232;34;3056000;RUR
1123947;;VPPL;AP;5;;;;;;;30;2173;37;2070500;RUR
1123948;;VPPL;VP;5;;;;;;;30;2000236;35;872500;RUR
1123949;;VPPL;VPREM;5;;;;;;;30;1859;35;4773500;RUR
1123950;;VPPL;RENEWAL_VP;5;;;;;;;30;1174;38;2197500;RUR
1123951;;VPPL;VP;1;;;;;;;30;2209;38;107900;RUR
1123952;;VPPL;VP;5;;;;;;;30;1646;38;824500;RUR
1123953;;VPPL;VPREM;1;;;;;;;30;1020;36;1116700;RUR
1123954;;VPPL;VPREM;1;;;;;;;30;1187;34;949900;RUR
1123955;;VPPL;AP;5;;;;;;;30;1575;35;2044500;RUR
1123956;;VPPL;RENEWAL_VP;1;;;;;;;30;10000112;38;262200;RUR
1123957;;VPPL;VP;1;;;;;;;30;1783;37;158500;RUR
1123958;;VPPL;AP;5;;;;;;;30;1844;38;3355500;RUR
1123959;;VPPL;RENEWAL_VP;5;;;;;;;30;1051;38;2339500;RUR
1123960;;VPPL;AP;5;;;;;;;30;1844;35;2514500;RUR
1123961;;VPPL;RENEWAL_VP;5;;;;;;;30;1620;34;1655500;RUR
1123962;;VPPL;RENEWAL_VP;1;;;;;;;30;16;38;726700;RUR
1123963;;VPPL;RENEWAL_VP;5;;;;;;;30;1563;38;2903000;RUR
1123964;;VPPL;RENEWAL_VP;1;;;;;;;30;1530;37;644900;RUR
1123965;;VPPL;VPREM;1;;;;;;;30;1422;37;1228900;RUR
1123966;;VPPL;RENEWAL_VP;5;;;;;;;30;1077;38;2339500;RUR
1123967;;VPPL;VP;5;;;;;;;30;1422;37;578500;RUR
1123968;;VPPL;RENEWAL_VP;5;;;;;;;30;1000009;37;827000;RUR
1123969;;VPPL;VP;1;;;;;;;30;1077;34;101100;RUR
1123970;;VPPL;RENEWAL_VP;1;;;;;;;30;1704;37;527300;RUR
1123971;;VPPL;VP;1;;;;;;;30;1844;34;152400;RUR
1123972;;VPPL;RENEWAL_VP;5;;;;;;;30;1511;36;2793000;RUR
1123973;;VPPL;AP;5;;;;;;;30;1103;34;1943000;RUR
1123974;;VPPL;VPREM;1;;;;;;;30;1000009;38;275700;RUR
1123975;;VPPL;VP;5;;;;;;;30;1556;36;593000;RUR
1123976;;VPPL;RENEWAL_VP;5;;;;;;;30;1384;34;2222500;RUR
1123977;;VPPL;AP;5;;;;;;;30;1946;35;1690500;RUR
1123978;;VPPL;VP;1;;;;;;;30;1932;37;131100;RUR
1123979;;VPPL;VP;5;;;;;;;30;11000118;36;697500;RUR
1123980;;VPPL;RENEWAL_VP;1;;;;;;;30;1434;35;248300;RUR
1123981;;VPPL;AP;5;;;;;;;30;1880;38;2379500;RUR
1123982;;VPPL;AP;1;;;;;;;30;1438;38;706100;RUR
1123983;;VPPL;VP;5;;;;;;;30;1898;34;505500;RUR
1123984;;VPPL;AP;5;;;;;;;30;16;37;3331000;RUR
1123985;;VPPL;AP;5;;;;;;;30;1943;38;2264500;RUR
1123986;;VPPL;AP;5;;;;;;;30;1249;35;2514500;RUR
1123987;;VPPL;VPREM;1;;;;;;;30;1308;37;1228900;RUR
1123988;;VPPL;VPREM;1;;;;;;;30;1146;37;1907200;RUR
1123989;;VPPL;VP;1;;;;;;;30;1575;37;158500;RUR
1123990;;VPPL;RENEWAL_VP;5;;;;;;;30;1317;34;2222500;RUR
1123991;;VPPL;AP;1;;;;;;;30;1342;38;706100;RUR
1123992;;VPPL;VPREM;5;;;;;;;30;1905;37;5837500;RUR
1123993;;VPPL;VPREM;1;;;;;;;30;1982;36;1116700;RUR
1123994;;VPPL;VPREM;5;;;;;;;30;1463;37;2612000;RUR
1123995;;VPPL;RENEWAL_VP;1;;;;;;;30;1844;37;644900;RUR
1123996;;VPPL;RENEWAL_VP;1;;;;;;;30;1511;38;706100;RUR
1123997;;VPPL;VP;5;;;;;;;30;1652;35;614500;RUR
1123998;;VPPL;RENEWAL_VP;1;;;;;;;30;1716;34;408100;RUR
1123999;;VPPL;VPREM;5;;;;;;;30;1596;36;6709500;RUR
1124000;;VPPL;RENEWAL_VP;1;;;;;;;30;1614;38;576000;RUR
1124001;;VPPL;VP;1;;;;;;;30;1905;38;142400;RUR
1124002;;VPPL;RENEWAL_VP;1;;;;;;;30;2000232;37;833800;RUR
1124003;;VPPL;AP;1;;;;;;;30;1596;36;588000;RUR
1124004;;VPPL;VPREM;1;;;;;;;30;1146;36;1733700;RUR
1124005;;VPPL;VPREM;1;;;;;;;30;1475;35;449900;RUR
1124006;;VPPL;VP;5;;;;;;;30;1530;35;769000;RUR
1124007;;VPPL;AP;1;;;;;;;30;1229;34;408100;RUR
1124008;;VPPL;VPREM;5;;;;;;;30;1422;37;5837500;RUR
1124009;;VPPL;VP;5;;;;;;;30;1932;34;505500;RUR
1124010;;VPPL;VPREM;5;;;;;;;30;1913;34;4514500;RUR
1124011;;VPPL;AP;1;;;;;;;30;1553;36;396000;RUR
1124012;;VPPL;RENEWAL_VP;1;;;;;;;30;1146;34;617000;RUR
1124013;;VPPL;VP;5;;;;;;;30;1530;36;851500;RUR
1124014;;VPPL;VPREM;5;;;;;;;30;1739;34;4514500;RUR
1124015;;VPPL;RENEWAL_VP;5;;;;;;;30;1553;34;1554500;RUR
1124016;;VPPL;VPREM;1;;;;;;;30;1716;36;1116700;RUR
1124017;;VPPL;RENEWAL_VP;5;;;;;;;30;1844;34;2374500;RUR
1124018;;VPPL;VPREM;5;;;;;;;30;1932;35;4773500;RUR
1124019;;VPPL;VP;1;;;;;;;30;1124;38;214900;RUR
1124020;;VPPL;VP;1;;;;;;;30;1202;37;254800;RUR
1124021;;VPPL;VPREM;1;;;;;;;30;1434;34;424900;RUR
1124022;;VPPL;VPREM;1;;;;;;;30;1124;38;1695000;RUR
1124023;;VPPL;RENEWAL_VP;1;;;;;;;30;2000236;34;600500;RUR
1124024;;VPPL;AP;1;;;;;;;30;1020;34;433000;RUR
1124025;;VPPL;AP;1;;;;;;;30;1216;36;396000;RUR
1124026;;VPPL;AP;5;;;;;;;30;1890;38;2736500;RUR
1124027;;VPPL;RENEWAL_VP;5;;;;;;;30;1905;37;2140500;RUR
1124028;;VPPL;AP;1;;;;;;;30;1000009;37;433200;RUR
1124029;;VPPL;AP;1;;;;;;;30;1913;35;430400;RUR
1124030;;VPPL;AP;5;;;;;;;30;1596;38;3355500;RUR
1124031;;VPPL;VP;1;;;;;;;30;1530;36;179300;RUR
1124032;;VPPL;VPREM;5;;;;;;;30;1229;34;4514500;RUR
1124033;;VPPL;AP;1;;;;;;;30;1771;34;348300;RUR
1124034;;VPPL;VP;1;;;;;;;30;1652;34;121900;RUR
1124035;;VPPL;AP;1;;;;;;;30;2114;37;603600;RUR
1124036;;VPPL;AP;5;;;;;;;30;2209;36;1881000;RUR
1124037;;VPPL;VPREM;1;;;;;;;30;1434;38;599800;RUR
1124038;;VPPL;RENEWAL_VP;1;;;;;;;30;1124;34;499800;RUR
1124039;;VPPL;AP;5;;;;;;;30;1077;37;2140500;RUR
1124040;;VPPL;RENEWAL_VP;5;;;;;;;30;1880;37;2178000;RUR
1124041;;VPPL;AP;5;;;;;;;30;1187;35;1747500;RUR
1124042;;VPPL;AP;1;;;;;;;30;1422;38;475900;RUR
1124043;;VPPL;VP;5;;;;;;;30;1103;34;581500;RUR
1124044;;VPPL;AP;1;;;;;;;30;2134;34;336900;RUR
1124045;;VPPL;RENEWAL_VP;1;;;;;;;30;1806;35;495500;RUR
1124046;;VPPL;VP;5;;;;;;;30;1553;34;450000;RUR
1124047;;VPPL;VP;5;;;;;;;30;1530;34;724500;RUR
1124048;;VPPL;AP;1;;;;;;;30;1932;38;492100;RUR
1124049;;VPPL;VP;5;;;;;;;30;1187;36;593000;RUR
1124050;;VPPL;VPREM;1;;;;;;;30;1679;37;1351900;RUR
1124051;;VPPL;VPREM;1;;;;;;;30;1960;34;949900;RUR
1124052;;VPPL;AP;1;;;;;;;30;1620;34;348300;RUR
1124053;;VPPL;VPREM;1;;;;;;;30;1041;38;1339900;RUR
1124054;;VPPL;AP;5;;;;;;;30;1754;37;2504500;RUR
1124055;;VPPL;VPREM;5;;;;;;;30;1261;36;8235000;RUR
1124056;;VPPL;RENEWAL_VP;5;;;;;;;30;1960;35;1641000;RUR
1124057;;VPPL;AP;1;;;;;;;30;1646;38;576000;RUR
1124058;;VPPL;RENEWAL_VP;5;;;;;;;30;1679;38;3141000;RUR
1124059;;VPPL;VP;5;;;;;;;30;16;37;1009500;RUR
1124060;;VPPL;AP;1;;;;;;;30;1347;37;644900;RUR
1124061;;VPPL;AP;1;;;;;;;30;1828;37;435900;RUR
1124062;;VPPL;RENEWAL_VP;1;;;;;;;30;2114;38;660900;RUR
1124063;;VPPL;RENEWAL_VP;1;;;;;;;30;1932;35;367900;RUR
1124064;;VPPL;RENEWAL_VP;1;;;;;;;30;1739;35;430400;RUR
1124065;;VPPL;AP;1;;;;;;;30;1596;34;499800;RUR
1124066;;VPPL;RENEWAL_VP;1;;;;;;;30;1146;35;652400;RUR
1124067;;VPPL;VP;5;;;;;;;30;1948;38;824500;RUR
1124068;;VPPL;RENEWAL_VP;1;;;;;;;30;1229;36;479400;RUR
1124069;;VPPL;RENEWAL_VP;5;;;;;;;30;1614;37;2504500;RUR
1124070;;VPPL;AP;1;;;;;;;30;1511;36;588000;RUR
1124071;;VPPL;AP;5;;;;;;;30;2000236;35;3057500;RUR
